cluster,gene,avg_logFC,p_val,p_val_adj,pct.1,pct.2,celltype,avg_strength
CD8_c8_Teff_KLRG1,ATP5MC3,0.503509785045178,1.39453640430044e-132,1.0927168903177e-127,0.43,0.203,T,0.503509785045178
CD8_c8_Teff_KLRG1,TGFBR3,0.49975316992245,1.3434241806125e-138,1.05266688520253e-133,0.298,0.111,T,0.49975316992245
CD8_c8_Teff_KLRG1,ITGB2,0.488047877463905,4.04215186441576e-182,3.16730893640026e-177,0.779,0.494,T,0.488047877463905
CD8_c8_Teff_KLRG1,REX1BD,0.485714129312209,9.98563873423239e-110,7.82444694298248e-105,0.342,0.157,T,0.485714129312209
CD8_c8_Teff_KLRG1,C1orf21,0.480008804768584,2.91018575174333e-142,2.28033424949352e-137,0.255,0.085,T,0.480008804768584
CD8_c8_Teff_KLRG1,SASH3,0.478643397169994,1.10206525421637e-127,8.63545271246324e-123,0.444,0.215,T,0.478643397169994
CD8_c8_Teff_KLRG1,MYO1G,0.477401922251309,2.11212229158571e-120,1.65499566401781e-115,0.448,0.226,T,0.477401922251309
CD8_c8_Teff_KLRG1,SELENOH,0.475999194561534,5.34983609462733e-105,4.19197106866713e-100,0.325,0.147,T,0.475999194561534
CD8_c8_Teff_KLRG1,APMAP,0.475892048779955,2.42978475451113e-134,1.90390644009228e-129,0.558,0.308,T,0.475892048779955
CD8_c8_Teff_KLRG1,SAMD3,0.47476971992156,2.51871526737138e-138,1.97358972205419e-133,0.495,0.245,T,0.47476971992156
CD8_c8_Teff_KLRG1,PSMB10,0.47366297469835,5.44232258868487e-139,4.2644407108158e-134,0.551,0.293,T,0.47366297469835
CD8_c9_Tsen,KLRC4,1.94752996210672,0,0,0.999,0.039,T,1.94752996210672
CD8_c9_Tsen,PLCG2,0.840439703487968,7.19629182663361e-21,5.63879838659529e-16,0.148,0.083,T,0.840439703487968
CD8_c9_Tsen,IGKC,0.752608189086699,0.0227757015457513,1,0.179,0.164,T,0.752608189086699
CD8_c9_Tsen,EEF1A1P5,0.543822323785766,1.53801429239971e-54,1.20514185909564e-49,0.163,0.062,T,0.543822323785766
CD8_c9_Tsen,KLRK1,0.477403887572813,3.55588297487866e-28,2.78628322262567e-23,0.213,0.125,T,0.477403887572813
CD8_c9_Tsen,KLRC4-KLRK1,0.434274565915311,9.63039342985329e-77,7.54608737983014e-72,0.141,0.042,T,0.434274565915311
CD8_c9_Tsen,TMSB4XP8,0.422035511839118,5.13998232352063e-52,4.02753594924106e-47,0.153,0.058,T,0.422035511839118
CD8_c9_Tsen,HSPA1B,0.381799902807897,1.61283274457302e-14,1.26376735366508e-9,0.31,0.23,T,0.381799902807897
CD8_c9_Tsen,HLA-H,0.37544269377415,5.78983883023509e-60,4.53674401220731e-55,0.177,0.067,T,0.37544269377415
CD8_c9_Tsen,C1orf56,0.34081772900603,1.83228086672309e-25,1.43572031873821e-20,0.184,0.103,T,0.34081772900603
CD8_c9_Tsen,NPIPB4,0.321202086871246,3.20024443287141e-29,2.50761553026505e-24,0.125,0.057,T,0.321202086871246
CD8_c9_Tsen,KIAA1551,0.319617937961934,4.62377725946417e-20,3.62305314719834e-15,0.483,0.403,T,0.319617937961934
CD8_c9_Tsen,C6orf62,0.310289017739318,7.42487723840474e-11,5.8179110576968e-6,0.255,0.201,T,0.310289017739318
CD8_c9_Tsen,HSPA1A,0.309416914878702,5.24431554237833e-14,4.10928832954139e-9,0.398,0.31,T,0.309416914878702
CD8_c9_Tsen,H3F3AP4,0.290288735546172,2.10682750279604e-26,1.65084682636589e-21,0.108,0.047,T,0.290288735546172
CD8_c9_Tsen,NKTR,0.289599620886454,2.98173111502384e-12,2.33639504979923e-7,0.371,0.31,T,0.289599620886454
CD8_c9_Tsen,PIP4K2A,0.289286037261766,8.74764939161768e-20,6.85439563378986e-15,0.333,0.245,T,0.289286037261766
CD8_c9_Tsen,NLRC5,0.288545318190845,9.24806004690193e-15,7.24650241095094e-10,0.261,0.191,T,0.288545318190845
CD8_c9_Tsen,NPIPB5,0.285038320118088,4.33448140232427e-16,3.39636959241922e-11,0.183,0.118,T,0.285038320118088
CD8_c9_Tsen,PVRIG,0.274224358481934,2.30714458130453e-22,1.80780927957279e-17,0.119,0.058,T,0.274224358481934
CD8_c9_Tsen,SLAMF7,0.258839115313202,2.96499798952106e-17,2.32328347464902e-12,0.227,0.15,T,0.258839115313202
CD8_c9_Tsen,SMG1P1,0.257139043604101,1.47862920288072e-26,1.15860948450124e-21,0.11,0.049,T,0.257139043604101
CD8_c9_Tsen,NPIPB3,0.256992234747751,9.61287700247059e-30,7.53236203282588e-25,0.114,0.049,T,0.256992234747751
CD8_c9_Tsen,DDX17,0.254595584114915,3.00931767318209e-15,2.35801104917529e-10,0.477,0.414,T,0.254595584114915
CD8_c10_Teff_CD244,CD244,1.92972806232887,0,0,0.998,0.053,T,1.92972806232887
CD8_c10_Teff_CD244,KLRG1,0.58164125179373,4.4464956328583e-94,3.48414058303878e-89,0.483,0.251,T,0.58164125179373
CD8_c10_Teff_CD244,PTPRCAP,0.541832675297202,6.56921463013691e-40,5.14743950773638e-35,0.493,0.339,T,0.541832675297202
CD8_c10_Teff_CD244,EEF1A1P5,0.502922434086781,4.60325151545866e-19,3.60696978996794e-14,0.124,0.063,T,0.502922434086781
CD8_c10_Teff_CD244,PLEK,0.461185559299867,8.80145501979519e-49,6.89655610986092e-44,0.34,0.186,T,0.461185559299867
CD8_c10_Teff_CD244,LIME1,0.455306190492498,3.64127427728896e-41,2.85319328545531e-36,0.298,0.166,T,0.455306190492498
CD8_c10_Teff_CD244,DENND2D,0.452924156627825,1.41636530163646e-45,1.10982135940328e-40,0.427,0.271,T,0.452924156627825
CD8_c10_Teff_CD244,SLC9A3R1,0.427411877214747,1.1009435950255e-41,8.62666372754133e-37,0.481,0.339,T,0.427411877214747
CD8_c10_Teff_CD244,SASH3,0.422443245542419,5.74866606038708e-37,4.5044822649375e-32,0.35,0.217,T,0.422443245542419
CD8_c10_Teff_CD244,CMC1,0.418668624047082,8.56581301671577e-41,6.71191410550798e-36,0.498,0.337,T,0.418668624047082
CD8_c10_Teff_CD244,PSMB10,0.395107028799196,4.95912518892194e-29,3.88582172428356e-24,0.412,0.296,T,0.395107028799196
CD8_c10_Teff_CD244,IFITM1,0.393230781555116,8.50156867079375e-40,6.66157416337386e-35,0.68,0.563,T,0.393230781555116
CD8_c10_Teff_CD244,IGKC,0.386007323328844,3.03648438056985e-12,2.37929806608311e-7,0.088,0.165,T,0.386007323328844
CD8_c10_Teff_CD244,TMSB4XP8,0.383334175906304,9.41668128643311e-18,7.3786289556103895e-13,0.116,0.059,T,0.383334175906304
CD8_c10_Teff_CD244,TPST2,0.3791388864778,8.47739570574188e-29,6.64263295314817e-24,0.312,0.198,T,0.3791388864778
CD8_c10_Teff_CD244,PTPN6,0.370284713851191,5.79372849389391e-29,4.53979183596045e-24,0.34,0.221,T,0.370284713851191
CD8_c10_Teff_CD244,NKG7,0.367861099680269,2.46142746404449e-55,1.92870071800134e-50,0.919,0.759,T,0.367861099680269
CD8_c10_Teff_CD244,LAT,0.362904939156377,3.6118381634121e-28,2.83012802970482e-23,0.501,0.393,T,0.362904939156377
CD8_c10_Teff_CD244,ARPC5L,0.358487407784642,7.46819546340736e-21,5.85185391926211e-16,0.414,0.324,T,0.358487407784642
CD8_c10_Teff_CD244,CNN2,0.354776091766834,3.75493673862513e-30,2.94225578028449e-25,0.519,0.409,T,0.354776091766834
CD8_c10_Teff_CD244,FCRL6,0.351084176072334,1.59499251795592e-27,1.24978828729472e-22,0.204,0.109,T,0.351084176072334
CD8_c10_Teff_CD244,ZAP70,0.350634371069952,6.00071327189354e-25,4.70197889845762e-20,0.416,0.312,T,0.350634371069952
CD8_c10_Teff_CD244,FGR,0.347796380447172,9.01191748004e-44,7.06146817983494e-39,0.156,0.061,T,0.347796380447172
CD8_c10_Teff_CD244,TMEM66,0.347041699840859,1.15210730763484e-23,9.02756723043435e-19,0.243,0.143,T,0.347041699840859
CD8_c10_Teff_CD244,SAMD3,0.346872508075792,1.81109822618464e-20,1.4191222370915e-15,0.345,0.248,T,0.346872508075792
CD8_c10_Teff_CD244,TBC1D10C,0.345398965110185,2.5228996793765e-27,1.97686850176904e-22,0.489,0.377,T,0.345398965110185
CD8_c10_Teff_CD244,MATK,0.344290431978902,9.71174349352948e-25,7.60983084922489e-20,0.296,0.193,T,0.344290431978902
CD8_c10_Teff_CD244,STOM,0.343204163081798,9.55650233829994e-28,7.48818853722168e-23,0.366,0.247,T,0.343204163081798
CD8_c10_Teff_CD244,ITGB2,0.342275058044973,4.7964324155245e-40,3.75834054783253e-35,0.621,0.497,T,0.342275058044973
CD8_c10_Teff_CD244,PPP1R18,0.342138429492083,3.08693346514738e-27,2.41882845528553e-22,0.445,0.325,T,0.342138429492083
CD8_c10_Teff_CD244,CD97,0.340953821916861,1.82307299626571e-20,1.42850530768392e-15,0.152,0.081,T,0.340953821916861
CD8_c10_Teff_CD244,POLD4,0.338839113769904,6.82209223718362e-24,5.34558681428997e-19,0.291,0.187,T,0.338839113769904
CD8_c10_Teff_CD244,LCP2,0.333487454901149,4.45856069788342e-21,3.49359440604051e-16,0.41,0.314,T,0.333487454901149
CD8_c10_Teff_CD244,GIMAP5,0.329804149831107,8.09366476661086e-18,6.34195290117327e-13,0.218,0.139,T,0.329804149831107
CD8_c10_Teff_CD244,EOMES,0.329083826397348,4.51381365220739e-17,3.53688896346015e-12,0.261,0.178,T,0.329083826397348
CD8_c10_Teff_CD244,GZMM,0.328562366795064,1.42930442182793e-30,1.11996006581171e-25,0.576,0.484,T,0.328562366795064
CD8_c10_Teff_CD244,PTGDR,0.325930502946126,3.43737409449993e-25,2.69342321922731e-20,0.159,0.08,T,0.325930502946126
CD8_c10_Teff_CD244,GBP5,0.322758983963815,5.16358901363322e-14,4.04603344341258e-9,0.334,0.257,T,0.322758983963815
CD8_c10_Teff_CD244,HCST,0.322422430636223,6.47935804951682e-51,5.07703058685989e-46,0.828,0.757,T,0.322422430636223
CD8_c10_Teff_CD244,TRAF3IP3,0.32170415360397697,1.53238998843359e-21,1.2007348232369e-16,0.441,0.343,T,0.32170415360397697
CD8_c10_Teff_CD244,INPP4B,0.320469659866159,6.18057499845728e-23,4.84291315154117e-18,0.267,0.171,T,0.320469659866159
CD8_c10_Teff_CD244,MYO1G,0.319000554116264,8.16637166755784e-18,6.39892384754829e-13,0.315,0.229,T,0.319000554116264
CD8_c10_Teff_CD244,PPP1CA,0.318199421506286,1.36962077251009e-26,1.07319374871573e-21,0.545,0.448,T,0.318199421506286
CD8_c10_Teff_CD244,SLAMF7,0.314799549466416,2.34853372144179e-21,1.84024056811015e-16,0.241,0.15,T,0.314799549466416
CD8_c10_Teff_CD244,TC2N,0.310167454595965,9.12442285328283e-17,7.14962401514683e-12,0.351,0.266,T,0.310167454595965
CD8_c10_Teff_CD244,IL16,0.308028127806953,2.56834246754347e-19,2.01247610729304e-14,0.352,0.258,T,0.308028127806953
CD8_c10_Teff_CD244,RBL2,0.307928413630902,7.70925971464357e-21,6.04074463460326e-16,0.361,0.263,T,0.307928413630902
CD8_c10_Teff_CD244,CORO1A,0.304255814958276,5.65823577385835e-47,4.43362380532218e-42,0.808,0.728,T,0.304255814958276
CD8_c10_Teff_CD244,CISD3,0.30330387812398,2.8244582326784e-20,2.21316073737981e-15,0.193,0.114,T,0.30330387812398
CD8_c10_Teff_CD244,CSK,0.302638312058901,7.57800484941341e-19,5.93789725985486e-14,0.319,0.228,T,0.302638312058901
CD8_c11_Teff_SEMA4A,SEMA4A,1.8776941936594,0,0,0.998,0.039,T,1.8776941936594
CD8_c11_Teff_SEMA4A,LMNA,0.535455725444709,1.84783084768615e-31,1.44790481732144e-26,0.326,0.196,T,0.535455725444709
CD8_c11_Teff_SEMA4A,TMEM66,0.505331257130371,3.18548501363015e-47,2.49605049213017e-42,0.298,0.142,T,0.505331257130371
CD8_c11_Teff_SEMA4A,EEF1A1P5,0.483055761647622,1.15778091849931e-44,9.07202394308505e-40,0.168,0.062,T,0.483055761647622
CD8_c11_Teff_SEMA4A,GZMK,0.465460461956507,1.49012994912908e-81,1.16762112423907e-76,0.834,0.55,T,0.465460461956507
CD8_c11_Teff_SEMA4A,JUND,0.437754703051784,3.88954802193269e-9,3.0477331435458e-4,0.475,0.405,T,0.437754703051784
CD8_c11_Teff_SEMA4A,HLA-H,0.435627202211147,5.29968737145962e-64,4.15267603365461e-59,0.198,0.068,T,0.435627202211147
CD8_c11_Teff_SEMA4A,PTPRCAP,0.420590711133811,1.04838530738061e-20,8.21483275304231e-16,0.455,0.339,T,0.420590711133811
CD8_c11_Teff_SEMA4A,TMSB4XP8,0.39959804579075,4.15668233135511e-44,3.25705157437992e-39,0.16,0.058,T,0.39959804579075
CD8_c11_Teff_SEMA4A,C6orf62,0.392978041185199,5.20206146848971e-18,4.07617930486448e-13,0.293,0.2,T,0.392978041185199
CD8_c11_Teff_SEMA4A,CD97,0.386980542842168,1.99916814774095e-32,1.56648818552538e-27,0.179,0.081,T,0.386980542842168
CD8_c11_Teff_SEMA4A,RGCC,0.368599972231135,2.15220315582534e-6,0.168640182681006,0.412,0.367,T,0.368599972231135
CD8_c11_Teff_SEMA4A,MATR3,0.36454858423025,3.3609037141347e-27,2.63350332328452e-22,0.199,0.1,T,0.36454858423025
CD8_c11_Teff_SEMA4A,SMG1P1,0.356180914066231,2.8113361135497e-48,2.20287863849414e-43,0.146,0.049,T,0.356180914066231
CD8_c11_Teff_SEMA4A,NPIPB4,0.347611164720797,3.5970969720624e-31,2.81857727439893e-26,0.139,0.057,T,0.347611164720797
CD8_c11_Teff_SEMA4A,FOSB,0.342358381319102,1.32665225831112e-19,1.03952491004484e-14,0.435,0.319,T,0.342358381319102
CD8_c11_Teff_SEMA4A,C17orf76-AS1,0.34226405372206,6.22937036397551e-37,4.88114773610029e-32,0.117,0.04,T,0.34226405372206
CD8_c11_Teff_SEMA4A,KLRK1,0.336856344783429,2.8584563459399e-13,2.23980063898812e-8,0.194,0.125,T,0.336856344783429
CD8_c11_Teff_SEMA4A,GIMAP5,0.332786435805416,2.32896361101647e-18,1.82490601668417e-13,0.226,0.139,T,0.332786435805416
CD8_c11_Teff_SEMA4A,NLRC5,0.331740156845931,4.62474435626547e-18,3.62381093523894e-13,0.287,0.191,T,0.331740156845931
CD8_c11_Teff_SEMA4A,H3F3AP4,0.329402967394745,4.458610882279e-40,3.49363372902735e-35,0.134,0.047,T,0.329402967394745
CD8_c11_Teff_SEMA4A,ITM2A,0.328047240643847,2.03463431626795e-13,1.59427841119808e-8,0.543,0.451,T,0.328047240643847
CD8_c11_Teff_SEMA4A,PVRIG,0.321966676140131,4.23148497898047e-23,3.31566468497972e-18,0.13,0.059,T,0.321966676140131
CD8_c11_Teff_SEMA4A,NPIPB5,0.31767438808413,2.3679627372713e-22,1.85546456204367e-17,0.209,0.117,T,0.31767438808413
CD8_c11_Teff_SEMA4A,NPIPB3,0.314312802453388,2.87637217571466e-38,2.25383894572474e-33,0.134,0.049,T,0.314312802453388
CD8_c11_Teff_SEMA4A,DENND2D,0.305246052451576,4.34545102917074e-10,3.40496506292732e-5,0.342,0.272,T,0.305246052451576
CD8_c11_Teff_SEMA4A,CCR5,0.297388425427618,1.56188700277702e-10,1.22384779876599e-5,0.165,0.106,T,0.297388425427618
CD8_c11_Teff_SEMA4A,FAIM3,0.280806761660383,3.57381036618068e-25,2.80033058862819e-20,0.155,0.072,T,0.280806761660383
CD8_c11_Teff_SEMA4A,SRPR,0.277561799616034,6.24336591311358e-20,4.89211422853841e-15,0.102,0.045,T,0.277561799616034
CD8_c11_Teff_SEMA4A,C1orf63,0.277502107548506,6.75196857279571e-16,5.29064001458553e-11,0.136,0.073,T,0.277502107548506
CD8_c11_Teff_SEMA4A,SLC20A1,0.277406863359218,3.39848008182711e-11,2.66294703771727e-6,0.246,0.175,T,0.277406863359218
CD8_c11_Teff_SEMA4A,CD27,0.273571697932787,7.63439008729388e-15,5.98207904070087e-10,0.495,0.397,T,0.273571697932787
CD8_c11_Teff_SEMA4A,TAPSAR1,0.271788245112355,5.50948260186306e-20,4.31706528234184e-15,0.112,0.051,T,0.271788245112355
CD8_c11_Teff_SEMA4A,TUBB4B,0.271736052216917,8.92733865184126e-9,6.99519474742325e-4,0.371,0.31,T,0.271736052216917
CD8_c11_Teff_SEMA4A,CHI3L2,0.270861606413686,7.80075490664643e-11,6.11243752220094e-6,0.128,0.076,T,0.270861606413686
CD8_c11_Teff_SEMA4A,MYADM,0.269475425780505,5.11874975119719e-15,4.01089874254558e-10,0.361,0.265,T,0.269475425780505
CD8_c11_Teff_SEMA4A,CPNE1,0.264706231249025,9.41657682679739e-8,0.00737854710417363,0.268,0.208,T,0.264706231249025
CD8_c11_Teff_SEMA4A,PIP4K2A,0.263898694325145,4.6438798916311e-18,3.63880496668538e-13,0.351,0.246,T,0.263898694325145
CD8_c11_Teff_SEMA4A,FOS,0.262838538069235,7.7133966986623e-16,6.04398625117082e-11,0.538,0.435,T,0.262838538069235
CD8_c11_Teff_SEMA4A,ZNF331,0.262522199008899,9.73379854101535e-19,7.6271125227834e-14,0.458,0.337,T,0.262522199008899
CD8_c11_Teff_SEMA4A,SKIL,0.262143564069182,1.62000337374102e-13,1.26938604356225e-8,0.255,0.174,T,0.262143564069182
CD8_c11_Teff_SEMA4A,TUBA4A,0.260092112188157,6.29904093865193e-14,4.93573950829949e-9,0.55,0.473,T,0.260092112188157
CD8_c11_Teff_SEMA4A,JAK3,0.259463744422233,2.72113159768746e-10,2.13219708599996e-5,0.253,0.185,T,0.259463744422233
CD8_c11_Teff_SEMA4A,ITM2C,0.257067260854694,6.82747424777355e-11,5.34980399632792e-6,0.306,0.229,T,0.257067260854694
CD8_c11_Teff_SEMA4A,EEF1G,0.256812651657174,1.53642085398694e-14,1.20389328855854e-9,0.38,0.277,T,0.256812651657174
CD8_c11_Teff_SEMA4A,DENND1C,0.256740567339122,4.28631511516646e-6,0.335862793479098,0.182,0.137,T,0.256740567339122
CD8_c11_Teff_SEMA4A,INPP4B,0.256231261025732,8.47557761061417e-9,6.64120834834895e-4,0.232,0.172,T,0.256231261025732
CD8_c11_Teff_SEMA4A,JUNB,0.254930876787774,1.35037272834192e-13,1.05811155874687e-8,0.79,0.736,T,0.254930876787774
CD8_c11_Teff_SEMA4A,SRSF6,0.253877438750882,5.72423884515379e-15,4.48534183189716e-10,0.265,0.178,T,0.253877438750882
CD8_c11_Teff_SEMA4A,TOX,0.25171613873884,2.65689510561987e-18,2.08186329791056e-13,0.238,0.144,T,0.25171613873884
CD8_c12_Trm,ITGA1,2.37390382454302,0,0,0.865,0.108,T,2.37390382454302
CD8_c12_Trm,CPNE7,1.21631289695691,3.80177189575014e-41,2.97895440435293e-36,0.154,0.057,T,1.21631289695691
CD8_c12_Trm,TXNIP,1.08812448985952,6.57393056192921e-31,5.15113477041087e-26,0.614,0.649,T,1.08812448985952
CD8_c12_Trm,IL7R,0.943934922055423,1.34523121227419e-26,1.05408282100168e-21,0.487,0.422,T,0.943934922055423
CD8_c12_Trm,H1FX,0.742578384609863,0.54517387730733,1,0.164,0.195,T,0.742578384609863
CD8_c12_Trm,TMEM173,0.623009311403985,0.0526355543042774,1,0.121,0.162,T,0.623009311403985
CD8_c12_Trm,ETS1,0.594199796732909,0.270060582809332,1,0.326,0.449,T,0.594199796732909
CD8_c12_Trm,PIK3IP1,0.593336075443409,0.0155006310249774,1,0.257,0.37,T,0.593336075443409
CD8_c12_Trm,ERN1,0.574444507290384,0.83590332355338,1,0.133,0.151,T,0.574444507290384
CD8_c12_Trm,BCL11B,0.571095638186986,0.0154941856162296,1,0.182,0.251,T,0.571095638186986
CD8_c12_Trm,KLRB1,0.56798407536336,0.00196869794745071,1,0.19,0.168,T,0.56798407536336
CD8_c12_Trm,TRBC1,0.563563243927629,0.455282868107392,1,0.31,0.361,T,0.563563243927629
CD8_c12_Trm,PRDM1,0.560047397116256,0.456180576998462,1,0.207,0.256,T,0.560047397116256
CD8_c12_Trm,CDV3,0.553489138888436,0.07973193992225,1,0.155,0.204,T,0.553489138888436
CD8_c12_Trm,JAML,0.544990515757906,0.102825879867118,1,0.174,0.174,T,0.544990515757906
CD8_c12_Trm,GNAI2,0.54147031864584,1.89329538915628e-7,0.0148352946808118,0.178,0.297,T,0.54147031864584
CD8_c12_Trm,TRAC,0.526501254331335,4.46683144987745e-5,1,0.458,0.496,T,0.526501254331335
CD8_c12_Trm,DDX17,0.52236786509205,0.00287614725022281,1,0.277,0.416,T,0.52236786509205
CD8_c12_Trm,EAPP,0.52053957702166,2.27646897032496e-20,1.78377279107753e-15,0.073,0.214,T,0.52053957702166
CD8_c12_Trm,IGKC,0.517682139335677,0.0432687936313671,1,0.174,0.164,T,0.517682139335677
CD8_c12_Trm,BTG1,0.513016278757827,6.71974976701135e-33,5.26539432493709e-28,0.837,0.91,T,0.513016278757827
CD8_c12_Trm,FKBP5,0.510015365913855,0.189185091684976,1,0.212,0.272,T,0.510015365913855
CD8_c12_Trm,GPR171,0.505095280557146,0.0325472783602542,1,0.16,0.214,T,0.505095280557146
CD8_c12_Trm,FAM102A,0.500190064198529,0.0291299865194964,1,0.144,0.194,T,0.500190064198529
CD8_c12_Trm,MIAT,0.461712736500314,0.620627177623778,1,0.138,0.16,T,0.461712736500314
CD8_c12_Trm,SCML4,0.458372395494114,2.28889448919788e-4,1,0.116,0.179,T,0.458372395494114
CD8_c12_Trm,TSC22D3,0.453418261524668,5.11943926238416e-6,0.401143902282635,0.608,0.731,T,0.453418261524668
CD8_c12_Trm,MGEA5,0.453293764075491,0.0347143472543108,1,0.125,0.167,T,0.453293764075491
CD8_c12_Trm,TRBC2,0.45112033573399,0.288184393500221,1,0.415,0.567,T,0.45112033573399
CD8_c12_Trm,RBMS1,0.449031866758809,5.54624016463491e-4,1,0.122,0.184,T,0.449031866758809
CD8_c12_Trm,ANKRD28,0.444968310873801,0.93615671460146,1,0.094,0.101,T,0.444968310873801
CD8_c12_Trm,HNRNPL,0.443582716904986,1.15266390508342e-4,1,0.138,0.215,T,0.443582716904986
CD8_c12_Trm,IKZF1,0.441513450188461,9.97417407049144e-6,0.781546357641498,0.231,0.366,T,0.441513450188461
CD8_c12_Trm,GNAS,0.432667601057332,3.68514217314806e-5,1,0.294,0.459,T,0.432667601057332
CD8_c12_Trm,AIM1,0.429472430997129,0.00143612531974486,1,0.065,0.102,T,0.429472430997129
CD8_c12_Trm,CD81,0.426242088862349,1.88725889019782e-4,1,0.13,0.199,T,0.426242088862349
CD8_c12_Trm,FYB,0.425362236835046,3.63273311352354e-4,1,0.216,0.321,T,0.425362236835046
CD8_c12_Trm,MDFIC,0.422136059924217,0.00914271690359964,1,0.077,0.11,T,0.422136059924217
CD8_c12_Trm,LAPTM5,0.421908111064062,4.80604253554697e-4,1,0.459,0.725,T,0.421908111064062
CD8_c12_Trm,CXCR4,0.411823067984006,4.69663744880148e-9,3.68014420575737e-4,0.685,0.777,T,0.411823067984006
CD8_c12_Trm,UBL3,0.410606551212936,0.210819454080793,1,0.107,0.132,T,0.410606551212936
CD8_c12_Trm,KLF13,0.404410858519873,0.00209254908541693,1,0.119,0.175,T,0.404410858519873
CD8_c12_Trm,PDE7A,0.403652200895199,0.0145289824330725,1,0.118,0.162,T,0.403652200895199
CD8_c12_Trm,STT3B,0.401963275611686,0.00129040803074055,1,0.101,0.152,T,0.401963275611686
CD8_c12_Trm,KLRD1,0.398814424824029,1.26704088610507e-6,0.0992815227125356,0.213,0.332,T,0.398814424824029
CD8_c12_Trm,PIP4K2A,0.394517018950785,4.23158202949263e-4,1,0.167,0.247,T,0.394517018950785
CD8_c12_Trm,MDM4,0.392611211044832,8.16464495005147e-5,1,0.119,0.188,T,0.392611211044832
CD8_c12_Trm,IKZF3,0.392155184189435,6.22948248890964e-5,1,0.195,0.297,T,0.392155184189435
CD8_c12_Trm,TOB1,0.389215326282425,1.12178854040572e-7,0.00878999846605711,0.151,0.261,T,0.389215326282425
CD8_c12_Trm,RORA,0.388877447603999,8.37220823110737e-4,1,0.164,0.24,T,0.388877447603999
CD8_c13_Tn_TCF7,NHSL2,2.24961367278671,0,0,0.697,0.032,T,2.24961367278671
CD8_c13_Tn_TCF7,TCF7,1.85981787777265,0,0,0.756,0.211,T,1.85981787777265
CD8_c13_Tn_TCF7,NACA2,1.69104846471531,0,0,0.488,0.027,T,1.69104846471531
CD8_c13_Tn_TCF7,C6ORF48,1.64456730640884,0,0,0.524,0.054,T,1.64456730640884
CD8_c13_Tn_TCF7,RACK1,1.51468021995874,0,0,0.954,0.458,T,1.51468021995874
CD8_c13_Tn_TCF7,SELL,1.51420370339919,0,0,0.651,0.179,T,1.51420370339919
CD8_c13_Tn_TCF7,C12ORF57,1.48015938536577,0,0,0.444,0.055,T,1.48015938536577
CD8_c13_Tn_TCF7,TPT1,1.34066888651948,0,0,1,0.978,T,1.34066888651948
CD8_c13_Tn_TCF7,GLTSCR2,1.31506480452918,1.51641028284038e-283,1.18821360532523e-278,0.789,0.355,T,1.31506480452918
CD8_c13_Tn_TCF7,LEF1,1.25383648740498,3.3794734626522e-220,2.64805402113038e-215,0.377,0.091,T,1.25383648740498
CD8_c13_Tn_TCF7,CCR7,1.24762370709013,1.94350549879122e-162,1.52287260368783e-157,0.448,0.157,T,1.24762370709013
CD8_c13_Tn_TCF7,TRABD2A,1.23073514014948,0,0,0.302,0.044,T,1.23073514014948
CD8_c13_Tn_TCF7,LTB,1.22079014187008,1.74150407927479e-265,1.36459035139734e-260,0.787,0.358,T,1.22079014187008
CD8_c13_Tn_TCF7,ACTN1,1.20972536394688,0,0,0.296,0.039,T,1.20972536394688
CD8_c13_Tn_TCF7,NBEAL1,1.13385784371885,4.29760639597796e-213,3.36747544369645e-208,0.741,0.374,T,1.13385784371885
CD8_c13_Tn_TCF7,AES,1.1056961035661,3.44623151762344e-159,2.7003636302642e-154,0.709,0.447,T,1.1056961035661
CD8_c13_Tn_TCF7,LDLRAP1,1.1053457545109,1.79238991725458e-144,1.40446296746317e-139,0.326,0.095,T,1.1053457545109
CD8_c13_Tn_TCF7,MAL,1.09971187876053,7.58249226729865e-217,5.9414134658872e-212,0.287,0.054,T,1.09971187876053
CD8_c13_Tn_TCF7,BCL11B,1.06913631741193,8.21171134460667e-104,6.43445065829345e-99,0.482,0.249,T,1.06913631741193
CD8_c13_Tn_TCF7,ETS1,1.05241613203202,2.91589991612752e-141,2.28481169728004e-136,0.689,0.446,T,1.05241613203202
CD8_c13_Tn_TCF7,TIPIN,1.01654075684259,0,0,0.268,0.029,T,1.01654075684259
CD8_c13_Tn_TCF7,UBALD2,0.952990435031589,7.31886598070818e-77,5.73484381650351e-72,0.315,0.132,T,0.952990435031589
CD8_c13_Tn_TCF7,TXNIP,0.929369372038307,4.54489171283665e-230,3.56124079942741e-225,0.916,0.646,T,0.929369372038307
CD8_c13_Tn_TCF7,MLXIP,0.92254105978147,9.15251902758986e-88,7.17163933444859e-83,0.228,0.069,T,0.92254105978147
CD8_c13_Tn_TCF7,FOXP1,0.921802434357594,3.98711486779934e-63,3.12418359696152e-58,0.456,0.291,T,0.921802434357594
CD8_c13_Tn_TCF7,ATM,0.913198964177534,1.73350068991081e-79,1.35831913559341e-74,0.481,0.282,T,0.913198964177534
CD8_c13_Tn_TCF7,SORL1,0.909559230188631,5.47167799629246e-72,4.28744272755488e-67,0.337,0.153,T,0.909559230188631
CD8_c13_Tn_TCF7,FAM65B,0.897782502482423,1.51371746230688e-79,1.1861035919398e-74,0.32,0.13,T,0.897782502482423
